id,slug,name,branch,level,position_type,province,city,parent_office_id
o202,mayor-of-kalibo-aklan-o202,"Mayor of Kalibo, Aklan",executive,city,elected,AKLAN,KALIBO,o188
o203,mayor-of-altavas-aklan-o203,"Mayor of Altavas, Aklan",executive,city,elected,AKLAN,ALTAVAS,o188
o204,mayor-of-numancia-aklan-o204,"Mayor of Numancia, Aklan",executive,city,elected,AKLAN,NUMANCIA,o188
o205,mayor-of-tangalan-aklan-o205,"Mayor of Tangalan, Aklan",executive,city,elected,AKLAN,TANGALAN,o188
o206,representative-aklan-o206,"Representative, , Aklan",legislative,national,elected,AKLAN,,
o207,provincial-board-member-of-aklan-o207,Provincial Board Member of Aklan,legislative,provincial,elected,AKLAN,,
o208,vice-governor-of-aklan-o208,Vice Governor of Aklan,executive,provincial,elected,AKLAN,,
o209,vice-mayor-of-batan-aklan-o209,"Vice Mayor of Batan, Aklan",executive,city,elected,AKLAN,BATAN,o188
o210,vice-mayor-of-ibajay-aklan-o210,"Vice Mayor of Ibajay, Aklan",executive,city,elected,AKLAN,IBAJAY,o188
o211,vice-mayor-of-lezo-aklan-o211,"Vice Mayor of Lezo, Aklan",executive,city,elected,AKLAN,LEZO,o188
o212,vice-mayor-of-malay-aklan-o212,"Vice Mayor of Malay, Aklan",executive,city,elected,AKLAN,MALAY,o188
o213,vice-mayor-of-madalag-aklan-o213,"Vice Mayor of Madalag, Aklan",executive,city,elected,AKLAN,MADALAG,o188
o214,vice-mayor-of-tangalan-aklan-o214,"Vice Mayor of Tangalan, Aklan",executive,city,elected,AKLAN,TANGALAN,o188
o215,vice-mayor-of-altavas-aklan-o215,"Vice Mayor of Altavas, Aklan",executive,city,elected,AKLAN,ALTAVAS,o188
o216,vice-mayor-of-malinao-aklan-o216,"Vice Mayor of Malinao, Aklan",executive,city,elected,AKLAN,MALINAO,o188
o217,vice-mayor-of-numancia-aklan-o217,"Vice Mayor of Numancia, Aklan",executive,city,elected,AKLAN,NUMANCIA,o188
o218,vice-mayor-of-new-washington-aklan-o218,"Vice Mayor of New Washington, Aklan",executive,city,elected,AKLAN,NEW WASHINGTON,o188
o219,vice-mayor-of-balete-aklan-o219,"Vice Mayor of Balete, Aklan",executive,city,elected,AKLAN,BALETE,o188
o220,vice-mayor-of-buruanga-aklan-o220,"Vice Mayor of Buruanga, Aklan",executive,city,elected,AKLAN,BURUANGA,o188
o221,vice-mayor-of-kalibo-aklan-o221,"Vice Mayor of Kalibo, Aklan",executive,city,elected,AKLAN,KALIBO,o188
o222,vice-mayor-of-makato-aklan-o222,"Vice Mayor of Makato, Aklan",executive,city,elected,AKLAN,MAKATO,o188
o223,vice-mayor-of-banga-aklan-o223,"Vice Mayor of Banga, Aklan",executive,city,elected,AKLAN,BANGA,o188
o224,vice-mayor-of-libacao-aklan-o224,"Vice Mayor of Libacao, Aklan",executive,city,elected,AKLAN,LIBACAO,o188
o225,vice-mayor-of-nabas-aklan-o225,"Vice Mayor of Nabas, Aklan",executive,city,elected,AKLAN,NABAS,o188
o226,councilor-of-manito-albay-o226,"Councilor of Manito, Albay",legislative,city,elected,ALBAY,MANITO,o244
o227,councilor-of-tabaco-albay-o227,"Councilor of Tabaco, Albay",legislative,city,elected,ALBAY,TABACO,o244
o228,councilor-of-legazpi-albay-o228,"Councilor of Legazpi, Albay",legislative,city,elected,ALBAY,LEGAZPI,o244
o229,councilor-of-bacacay-albay-o229,"Councilor of Bacacay, Albay",legislative,city,elected,ALBAY,BACACAY,o244
o230,councilor-of-jovellar-albay-o230,"Councilor of Jovellar, Albay",legislative,city,elected,ALBAY,JOVELLAR,o244
o231,councilor-of-polangui-albay-o231,"Councilor of Polangui, Albay",legislative,city,elected,ALBAY,POLANGUI,o244
o232,councilor-of-santo-domingo-albay-o232,"Councilor of Santo Domingo, Albay",legislative,city,elected,ALBAY,SANTO DOMINGO,o244
o233,councilor-of-malinao-albay-o233,"Councilor of Malinao, Albay",legislative,city,elected,ALBAY,MALINAO,o244
o234,councilor-of-rapu-rapu-albay-o234,"Councilor of Rapu Rapu, Albay",legislative,city,elected,ALBAY,RAPU RAPU,o244
o235,councilor-of-malilipot-albay-o235,"Councilor of Malilipot, Albay",legislative,city,elected,ALBAY,MALILIPOT,o244
o236,councilor-of-tiwi-albay-o236,"Councilor of Tiwi, Albay",legislative,city,elected,ALBAY,TIWI,o244
o237,councilor-of-ligao-albay-o237,"Councilor of Ligao, Albay",legislative,city,elected,ALBAY,LIGAO,o244
o238,councilor-of-guinobatan-albay-o238,"Councilor of Guinobatan, Albay",legislative,city,elected,ALBAY,GUINOBATAN,o244
o239,councilor-of-camalig-albay-o239,"Councilor of Camalig, Albay",legislative,city,elected,ALBAY,CAMALIG,o244
o240,councilor-of-daraga-albay-o240,"Councilor of Daraga, Albay",legislative,city,elected,ALBAY,DARAGA,o244
o241,councilor-of-pio-duran-albay-o241,"Councilor of Pio Duran, Albay",legislative,city,elected,ALBAY,PIO DURAN,o244
o242,councilor-of-libon-albay-o242,"Councilor of Libon, Albay",legislative,city,elected,ALBAY,LIBON,o244
o243,councilor-of-oas-albay-o243,"Councilor of Oas, Albay",legislative,city,elected,ALBAY,OAS,o244
o244,governor-of-albay-o244,Governor of Albay,executive,provincial,elected,ALBAY,,
o245,mayor-of-santo-domingo-albay-o245,"Mayor of Santo Domingo, Albay",executive,city,elected,ALBAY,SANTO DOMINGO,o244
o246,mayor-of-jovellar-albay-o246,"Mayor of Jovellar, Albay",executive,city,elected,ALBAY,JOVELLAR,o244
o247,mayor-of-bacacay-albay-o247,"Mayor of Bacacay, Albay",executive,city,elected,ALBAY,BACACAY,o244
o248,mayor-of-malilipot-albay-o248,"Mayor of Malilipot, Albay",executive,city,elected,ALBAY,MALILIPOT,o244
o249,mayor-of-tabaco-albay-o249,"Mayor of Tabaco, Albay",executive,city,elected,ALBAY,TABACO,o244
o250,mayor-of-manito-albay-o250,"Mayor of Manito, Albay",executive,city,elected,ALBAY,MANITO,o244
o251,mayor-of-libon-albay-o251,"Mayor of Libon, Albay",executive,city,elected,ALBAY,LIBON,o244
o252,mayor-of-guinobatan-albay-o252,"Mayor of Guinobatan, Albay",executive,city,elected,ALBAY,GUINOBATAN,o244
o253,mayor-of-rapu-rapu-albay-o253,"Mayor of Rapu Rapu, Albay",executive,city,elected,ALBAY,RAPU RAPU,o244
o254,mayor-of-ligao-albay-o254,"Mayor of Ligao, Albay",executive,city,elected,ALBAY,LIGAO,o244
o255,mayor-of-tiwi-albay-o255,"Mayor of Tiwi, Albay",executive,city,elected,ALBAY,TIWI,o244
o256,mayor-of-daraga-albay-o256,"Mayor of Daraga, Albay",executive,city,elected,ALBAY,DARAGA,o244
o257,mayor-of-malinao-albay-o257,"Mayor of Malinao, Albay",executive,city,elected,ALBAY,MALINAO,o244
o258,mayor-of-camalig-albay-o258,"Mayor of Camalig, Albay",executive,city,elected,ALBAY,CAMALIG,o244
o259,mayor-of-oas-albay-o259,"Mayor of Oas, Albay",executive,city,elected,ALBAY,OAS,o244
o260,mayor-of-legazpi-albay-o260,"Mayor of Legazpi, Albay",executive,city,elected,ALBAY,LEGAZPI,o244
o261,mayor-of-polangui-albay-o261,"Mayor of Polangui, Albay",executive,city,elected,ALBAY,POLANGUI,o244
o262,mayor-of-pio-duran-albay-o262,"Mayor of Pio Duran, Albay",executive,city,elected,ALBAY,PIO DURAN,o244
o263,representative-albay-o263,"Representative, , Albay",legislative,national,elected,ALBAY,,
o264,provincial-board-member-of-albay-o264,Provincial Board Member of Albay,legislative,provincial,elected,ALBAY,,
o265,vice-governor-of-albay-o265,Vice Governor of Albay,executive,provincial,elected,ALBAY,,
o266,vice-mayor-of-guinobatan-albay-o266,"Vice Mayor of Guinobatan, Albay",executive,city,elected,ALBAY,GUINOBATAN,o244
o267,vice-mayor-of-manito-albay-o267,"Vice Mayor of Manito, Albay",executive,city,elected,ALBAY,MANITO,o244
o268,vice-mayor-of-camalig-albay-o268,"Vice Mayor of Camalig, Albay",executive,city,elected,ALBAY,CAMALIG,o244
o269,vice-mayor-of-santo-domingo-albay-o269,"Vice Mayor of Santo Domingo, Albay",executive,city,elected,ALBAY,SANTO DOMINGO,o244
o270,vice-mayor-of-daraga-albay-o270,"Vice Mayor of Daraga, Albay",executive,city,elected,ALBAY,DARAGA,o244
o271,vice-mayor-of-bacacay-albay-o271,"Vice Mayor of Bacacay, Albay",executive,city,elected,ALBAY,BACACAY,o244
o272,vice-mayor-of-ligao-albay-o272,"Vice Mayor of Ligao, Albay",executive,city,elected,ALBAY,LIGAO,o244
o273,vice-mayor-of-jovellar-albay-o273,"Vice Mayor of Jovellar, Albay",executive,city,elected,ALBAY,JOVELLAR,o244
o274,vice-mayor-of-tiwi-albay-o274,"Vice Mayor of Tiwi, Albay",executive,city,elected,ALBAY,TIWI,o244
o275,vice-mayor-of-malinao-albay-o275,"Vice Mayor of Malinao, Albay",executive,city,elected,ALBAY,MALINAO,o244
o276,vice-mayor-of-pio-duran-albay-o276,"Vice Mayor of Pio Duran, Albay",executive,city,elected,ALBAY,PIO DURAN,o244
o277,vice-mayor-of-malilipot-albay-o277,"Vice Mayor of Malilipot, Albay",executive,city,elected,ALBAY,MALILIPOT,o244
o278,vice-mayor-of-tabaco-albay-o278,"Vice Mayor of Tabaco, Albay",executive,city,elected,ALBAY,TABACO,o244
o279,vice-mayor-of-polangui-albay-o279,"Vice Mayor of Polangui, Albay",executive,city,elected,ALBAY,POLANGUI,o244
o280,vice-mayor-of-legazpi-albay-o280,"Vice Mayor of Legazpi, Albay",executive,city,elected,ALBAY,LEGAZPI,o244
o281,vice-mayor-of-rapu-rapu-albay-o281,"Vice Mayor of Rapu Rapu, Albay",executive,city,elected,ALBAY,RAPU RAPU,o244
o282,vice-mayor-of-libon-albay-o282,"Vice Mayor of Libon, Albay",executive,city,elected,ALBAY,LIBON,o244
o283,vice-mayor-of-oas-albay-o283,"Vice Mayor of Oas, Albay",executive,city,elected,ALBAY,OAS,o244
o284,councilor-of-bugasong-antique-o284,"Councilor of Bugasong, Antique",legislative,city,elected,ANTIQUE,BUGASONG,o302
o285,councilor-of-libertad-antique-o285,"Councilor of Libertad, Antique",legislative,city,elected,ANTIQUE,LIBERTAD,o302
o286,councilor-of-culasi-antique-o286,"Councilor of Culasi, Antique",legislative,city,elected,ANTIQUE,CULASI,o302
o287,councilor-of-patnongon-antique-o287,"Councilor of Patnongon, Antique",legislative,city,elected,ANTIQUE,PATNONGON,o302
o288,councilor-of-laua-an-antique-o288,"Councilor of Laua An, Antique",legislative,city,elected,ANTIQUE,LAUA AN,o302
o289,councilor-of-san-remigio-antique-o289,"Councilor of San Remigio, Antique",legislative,city,elected,ANTIQUE,SAN REMIGIO,o302
o290,councilor-of-belison-antique-o290,"Councilor of Belison, Antique",legislative,city,elected,ANTIQUE,BELISON,o302
o291,councilor-of-caluya-antique-o291,"Councilor of Caluya, Antique",legislative,city,elected,ANTIQUE,CALUYA,o302
o292,councilor-of-hamtic-antique-o292,"Councilor of Hamtic, Antique",legislative,city,elected,ANTIQUE,HAMTIC,o302
o293,councilor-of-tobias-fornier-antique-o293,"Councilor of Tobias Fornier, Antique",legislative,city,elected,ANTIQUE,TOBIAS FORNIER,o302
o294,councilor-of-san-jose-antique-o294,"Councilor of San Jose, Antique",legislative,city,elected,ANTIQUE,SAN JOSE,o302
o295,councilor-of-sibalom-antique-o295,"Councilor of Sibalom, Antique",legislative,city,elected,ANTIQUE,SIBALOM,o302
o296,councilor-of-pandan-antique-o296,"Councilor of Pandan, Antique",legislative,city,elected,ANTIQUE,PANDAN,o302
o297,councilor-of-tibiao-antique-o297,"Councilor of Tibiao, Antique",legislative,city,elected,ANTIQUE,TIBIAO,o302
o298,councilor-of-sebaste-antique-o298,"Councilor of Sebaste, Antique",legislative,city,elected,ANTIQUE,SEBASTE,o302
o299,councilor-of-barbaza-antique-o299,"Councilor of Barbaza, Antique",legislative,city,elected,ANTIQUE,BARBAZA,o302
o300,councilor-of-valderrama-antique-o300,"Councilor of Valderrama, Antique",legislative,city,elected,ANTIQUE,VALDERRAMA,o302
o301,councilor-of-anini-y-antique-o301,"Councilor of Anini Y, Antique",legislative,city,elected,ANTIQUE,ANINI Y,o302
o302,governor-of-antique-o302,Governor of Antique,executive,provincial,elected,ANTIQUE,,
o303,mayor-of-culasi-antique-o303,"Mayor of Culasi, Antique",executive,city,elected,ANTIQUE,CULASI,o302
o304,mayor-of-patnongon-antique-o304,"Mayor of Patnongon, Antique",executive,city,elected,ANTIQUE,PATNONGON,o302
o305,mayor-of-tobias-fornier-antique-o305,"Mayor of Tobias Fornier, Antique",executive,city,elected,ANTIQUE,TOBIAS FORNIER,o302
o306,mayor-of-san-remigio-antique-o306,"Mayor of San Remigio, Antique",executive,city,elected,ANTIQUE,SAN REMIGIO,o302
o307,mayor-of-san-jose-antique-o307,"Mayor of San Jose, Antique",executive,city,elected,ANTIQUE,SAN JOSE,o302
o308,mayor-of-caluya-antique-o308,"Mayor of Caluya, Antique",executive,city,elected,ANTIQUE,CALUYA,o302
o309,mayor-of-sibalom-antique-o309,"Mayor of Sibalom, Antique",executive,city,elected,ANTIQUE,SIBALOM,o302
o310,mayor-of-bugasong-antique-o310,"Mayor of Bugasong, Antique",executive,city,elected,ANTIQUE,BUGASONG,o302
o311,mayor-of-barbaza-antique-o311,"Mayor of Barbaza, Antique",executive,city,elected,ANTIQUE,BARBAZA,o302
o312,mayor-of-laua-an-antique-o312,"Mayor of Laua An, Antique",executive,city,elected,ANTIQUE,LAUA AN,o302
o313,mayor-of-hamtic-antique-o313,"Mayor of Hamtic, Antique",executive,city,elected,ANTIQUE,HAMTIC,o302
o314,mayor-of-belison-antique-o314,"Mayor of Belison, Antique",executive,city,elected,ANTIQUE,BELISON,o302
o315,mayor-of-anini-y-antique-o315,"Mayor of Anini Y, Antique",executive,city,elected,ANTIQUE,ANINI Y,o302
o316,mayor-of-sebaste-antique-o316,"Mayor of Sebaste, Antique",executive,city,elected,ANTIQUE,SEBASTE,o302
o317,mayor-of-valderrama-antique-o317,"Mayor of Valderrama, Antique",executive,city,elected,ANTIQUE,VALDERRAMA,o302
o318,mayor-of-pandan-antique-o318,"Mayor of Pandan, Antique",executive,city,elected,ANTIQUE,PANDAN,o302
o319,mayor-of-tibiao-antique-o319,"Mayor of Tibiao, Antique",executive,city,elected,ANTIQUE,TIBIAO,o302
o320,mayor-of-libertad-antique-o320,"Mayor of Libertad, Antique",executive,city,elected,ANTIQUE,LIBERTAD,o302
o321,representative-antique-o321,"Representative, , Antique",legislative,national,elected,ANTIQUE,,
o322,provincial-board-member-of-antique-o322,Provincial Board Member of Antique,legislative,provincial,elected,ANTIQUE,,
o323,vice-governor-of-antique-o323,Vice Governor of Antique,executive,provincial,elected,ANTIQUE,,
o324,vice-mayor-of-valderrama-antique-o324,"Vice Mayor of Valderrama, Antique",executive,city,elected,ANTIQUE,VALDERRAMA,o302
o325,vice-mayor-of-bugasong-antique-o325,"Vice Mayor of Bugasong, Antique",executive,city,elected,ANTIQUE,BUGASONG,o302
o326,vice-mayor-of-patnongon-antique-o326,"Vice Mayor of Patnongon, Antique",executive,city,elected,ANTIQUE,PATNONGON,o302
o327,vice-mayor-of-pandan-antique-o327,"Vice Mayor of Pandan, Antique",executive,city,elected,ANTIQUE,PANDAN,o302
o328,vice-mayor-of-culasi-antique-o328,"Vice Mayor of Culasi, Antique",executive,city,elected,ANTIQUE,CULASI,o302
o329,vice-mayor-of-libertad-antique-o329,"Vice Mayor of Libertad, Antique",executive,city,elected,ANTIQUE,LIBERTAD,o302
o330,vice-mayor-of-belison-antique-o330,"Vice Mayor of Belison, Antique",executive,city,elected,ANTIQUE,BELISON,o302
o331,vice-mayor-of-caluya-antique-o331,"Vice Mayor of Caluya, Antique",executive,city,elected,ANTIQUE,CALUYA,o302
o332,vice-mayor-of-hamtic-antique-o332,"Vice Mayor of Hamtic, Antique",executive,city,elected,ANTIQUE,HAMTIC,o302
o333,vice-mayor-of-tibiao-antique-o333,"Vice Mayor of Tibiao, Antique",executive,city,elected,ANTIQUE,TIBIAO,o302
o334,vice-mayor-of-barbaza-antique-o334,"Vice Mayor of Barbaza, Antique",executive,city,elected,ANTIQUE,BARBAZA,o302
o335,vice-mayor-of-san-remigio-antique-o335,"Vice Mayor of San Remigio, Antique",executive,city,elected,ANTIQUE,SAN REMIGIO,o302
o336,vice-mayor-of-san-jose-antique-o336,"Vice Mayor of San Jose, Antique",executive,city,elected,ANTIQUE,SAN JOSE,o302
o337,vice-mayor-of-laua-an-antique-o337,"Vice Mayor of Laua An, Antique",executive,city,elected,ANTIQUE,LAUA AN,o302
o338,vice-mayor-of-anini-y-antique-o338,"Vice Mayor of Anini Y, Antique",executive,city,elected,ANTIQUE,ANINI Y,o302
o339,vice-mayor-of-tobias-fornier-antique-o339,"Vice Mayor of Tobias Fornier, Antique",executive,city,elected,ANTIQUE,TOBIAS FORNIER,o302
o340,vice-mayor-of-sebaste-antique-o340,"Vice Mayor of Sebaste, Antique",executive,city,elected,ANTIQUE,SEBASTE,o302
o341,vice-mayor-of-sibalom-antique-o341,"Vice Mayor of Sibalom, Antique",executive,city,elected,ANTIQUE,SIBALOM,o302
o342,councilor-of-conner-apayao-o342,"Councilor of Conner, Apayao",legislative,city,elected,APAYAO,CONNER,o349
o343,councilor-of-kabugao-apayao-o343,"Councilor of Kabugao, Apayao",legislative,city,elected,APAYAO,KABUGAO,o349
o344,councilor-of-pudtol-apayao-o344,"Councilor of Pudtol, Apayao",legislative,city,elected,APAYAO,PUDTOL,o349
o345,councilor-of-calanasan-apayao-o345,"Councilor of Calanasan, Apayao",legislative,city,elected,APAYAO,CALANASAN,o349
o346,councilor-of-luna-apayao-o346,"Councilor of Luna, Apayao",legislative,city,elected,APAYAO,LUNA,o349
o347,councilor-of-santa-marcela-apayao-o347,"Councilor of Santa Marcela, Apayao",legislative,city,elected,APAYAO,SANTA MARCELA,o349
o348,councilor-of-flora-apayao-o348,"Councilor of Flora, Apayao",legislative,city,elected,APAYAO,FLORA,o349
o349,governor-of-apayao-o349,Governor of Apayao,executive,provincial,elected,APAYAO,,
o350,mayor-of-calanasan-apayao-o350,"Mayor of Calanasan, Apayao",executive,city,elected,APAYAO,CALANASAN,o349
o351,mayor-of-conner-apayao-o351,"Mayor of Conner, Apayao",executive,city,elected,APAYAO,CONNER,o349
o352,mayor-of-flora-apayao-o352,"Mayor of Flora, Apayao",executive,city,elected,APAYAO,FLORA,o349
o353,mayor-of-pudtol-apayao-o353,"Mayor of Pudtol, Apayao",executive,city,elected,APAYAO,PUDTOL,o349
o354,mayor-of-santa-marcela-apayao-o354,"Mayor of Santa Marcela, Apayao",executive,city,elected,APAYAO,SANTA MARCELA,o349
o355,mayor-of-kabugao-apayao-o355,"Mayor of Kabugao, Apayao",executive,city,elected,APAYAO,KABUGAO,o349
o356,mayor-of-luna-apayao-o356,"Mayor of Luna, Apayao",executive,city,elected,APAYAO,LUNA,o349
o357,representative-apayao-o357,"Representative, , Apayao",legislative,national,elected,APAYAO,,
o358,provincial-board-member-of-apayao-o358,Provincial Board Member of Apayao,legislative,provincial,elected,APAYAO,,
o359,vice-governor-of-apayao-o359,Vice Governor of Apayao,executive,provincial,elected,APAYAO,,
o360,vice-mayor-of-luna-apayao-o360,"Vice Mayor of Luna, Apayao",executive,city,elected,APAYAO,LUNA,o349
o361,vice-mayor-of-flora-apayao-o361,"Vice Mayor of Flora, Apayao",executive,city,elected,APAYAO,FLORA,o349
o362,vice-mayor-of-conner-apayao-o362,"Vice Mayor of Conner, Apayao",executive,city,elected,APAYAO,CONNER,o349
o363,vice-mayor-of-kabugao-apayao-o363,"Vice Mayor of Kabugao, Apayao",executive,city,elected,APAYAO,KABUGAO,o349
o364,vice-mayor-of-calanasan-apayao-o364,"Vice Mayor of Calanasan, Apayao",executive,city,elected,APAYAO,CALANASAN,o349
o365,vice-mayor-of-pudtol-apayao-o365,"Vice Mayor of Pudtol, Apayao",executive,city,elected,APAYAO,PUDTOL,o349
o366,vice-mayor-of-santa-marcela-apayao-o366,"Vice Mayor of Santa Marcela, Apayao",executive,city,elected,APAYAO,SANTA MARCELA,o349
o367,councilor-of-san-luis-aurora-o367,"Councilor of San Luis, Aurora",legislative,city,elected,AURORA,SAN LUIS,o375
o368,councilor-of-dilasag-aurora-o368,"Councilor of Dilasag, Aurora",legislative,city,elected,AURORA,DILASAG,o375
o369,councilor-of-casiguran-aurora-o369,"Councilor of Casiguran, Aurora",legislative,city,elected,AURORA,CASIGURAN,o375
o370,councilor-of-baler-aurora-o370,"Councilor of Baler, Aurora",legislative,city,elected,AURORA,BALER,o375
o371,councilor-of-maria-aurora-aurora-o371,"Councilor of Maria Aurora, Aurora",legislative,city,elected,AURORA,MARIA AURORA,o375
o372,councilor-of-dingalan-aurora-o372,"Councilor of Dingalan, Aurora",legislative,city,elected,AURORA,DINGALAN,o375
o373,councilor-of-dinalungan-aurora-o373,"Councilor of Dinalungan, Aurora",legislative,city,elected,AURORA,DINALUNGAN,o375
o374,councilor-of-dipaculao-aurora-o374,"Councilor of Dipaculao, Aurora",legislative,city,elected,AURORA,DIPACULAO,o375
o375,governor-of-aurora-o375,Governor of Aurora,executive,provincial,elected,AURORA,,
o376,mayor-of-dilasag-aurora-o376,"Mayor of Dilasag, Aurora",executive,city,elected,AURORA,DILASAG,o375
o377,mayor-of-casiguran-aurora-o377,"Mayor of Casiguran, Aurora",executive,city,elected,AURORA,CASIGURAN,o375
o378,mayor-of-baler-aurora-o378,"Mayor of Baler, Aurora",executive,city,elected,AURORA,BALER,o375
o379,mayor-of-dinalungan-aurora-o379,"Mayor of Dinalungan, Aurora",executive,city,elected,AURORA,DINALUNGAN,o375
o380,mayor-of-maria-aurora-aurora-o380,"Mayor of Maria Aurora, Aurora",executive,city,elected,AURORA,MARIA AURORA,o375
o381,mayor-of-dingalan-aurora-o381,"Mayor of Dingalan, Aurora",executive,city,elected,AURORA,DINGALAN,o375
o382,mayor-of-san-luis-aurora-o382,"Mayor of San Luis, Aurora",executive,city,elected,AURORA,SAN LUIS,o375
o383,mayor-of-dipaculao-aurora-o383,"Mayor of Dipaculao, Aurora",executive,city,elected,AURORA,DIPACULAO,o375
o384,representative-aurora-o384,"Representative, , Aurora",legislative,national,elected,AURORA,,
o385,provincial-board-member-of-aurora-o385,Provincial Board Member of Aurora,legislative,provincial,elected,AURORA,,
o386,vice-governor-of-aurora-o386,Vice Governor of Aurora,executive,provincial,elected,AURORA,,
o387,vice-mayor-of-maria-aurora-aurora-o387,"Vice Mayor of Maria Aurora, Aurora",executive,city,elected,AURORA,MARIA AURORA,o375
o388,vice-mayor-of-dilasag-aurora-o388,"Vice Mayor of Dilasag, Aurora",executive,city,elected,AURORA,DILASAG,o375
o389,vice-mayor-of-san-luis-aurora-o389,"Vice Mayor of San Luis, Aurora",executive,city,elected,AURORA,SAN LUIS,o375
o390,vice-mayor-of-baler-aurora-o390,"Vice Mayor of Baler, Aurora",executive,city,elected,AURORA,BALER,o375
o391,vice-mayor-of-casiguran-aurora-o391,"Vice Mayor of Casiguran, Aurora",executive,city,elected,AURORA,CASIGURAN,o375
